order_id,date,customer_id,customer_name,product_id,product_name,category,sub_category,price,quantity,discount,shipping_cost,payment_method,region,city,state,order_status,fulfillment,sales_channel
865,2025-02-15,CUST0865,Dylan Gilbert,PROD0865,Indeed 819,Home,Decor,22.56,3,0.29,14.64,COD,South,Olivertown,Nevada,Cancelled,FBA,Amazon.in
866,2024-01-04,CUST0866,Gail Jones,PROD0866,Available 618,Clothing,Mens Wear,382.23,6,0.23,12.93,COD,East,Amyfort,Colorado,Shipped,Easy Ship,Amazon DE
867,2024-01-23,CUST0867,Bruce Williams,PROD0867,Allow 872,Clothing,Womens Wear,444.33,5,0.25,37.3,Amazon Pay,East,New Mallory,Oklahoma,Delivered,FBA,Amazon UK
868,2024-04-24,CUST0868,Sean Martin,PROD0868,Civil 112,Electronics,Laptops,132.62,8,0.1,37.18,Net Banking,North,North Scottberg,Delaware,Delivered,Easy Ship,Amazon DE
869,2025-02-17,CUST0869,Christopher Owen,PROD0869,Spring 844,Books,Non-Fiction,185.58,10,0.23,45.89,COD,North,North Sarah,West Virginia,Delivered,FBM,Amazon UK
870,2024-01-09,CUST0870,Zachary Hall,PROD0870,Free 701,Home,Kitchen,722.64,8,0.11,16.41,COD,South,South Darinstad,Mississippi,Delivered,FBA,Amazon.com
871,2024-04-12,CUST0871,John Potter,PROD0871,Perform 563,Electronics,Mobile Phones,1384.82,7,0.14,24.16,Net Banking,West,Richardsonport,Maryland,Cancelled,FBA,Amazon DE
872,2025-01-13,CUST0872,Nicholas Mills,PROD0872,Lay 509,Electronics,Headphones,1478.34,7,0.13,3.18,UPI,West,Lake Ryan,Arizona,Shipped,FBM,Amazon.com
873,2024-02-22,CUST0873,Jimmy George,PROD0873,Evening 253,Electronics,Mobile Phones,874.42,3,0.05,47.41,Credit Card,West,Stevenberg,Rhode Island,Shipped,FBM,Amazon DE
874,2024-06-03,CUST0874,Matthew Foster,PROD0874,Push 294,Clothing,Kids,403.54,8,0.12,16.57,COD,East,South Robert,Louisiana,Returned,FBM,Amazon.com
875,2024-10-08,CUST0875,Christopher Bennett,PROD0875,Meeting 208,Books,Fiction,1450.22,7,0.13,42.88,Amazon Pay,North,Franklinmouth,Idaho,Delivered,FBA,Amazon UK
876,2025-04-30,CUST0876,Mr. Scott Olson,PROD0876,Consider 113,Clothing,Kids,1414.99,10,0.09,13.29,Debit Card,West,Gibbsfort,Alaska,Cancelled,FBM,Amazon DE
877,2025-03-21,CUST0877,Alicia Mcdonald,PROD0877,Fill 449,Books,Non-Fiction,325.62,5,0.21,22.59,Debit Card,Central,Sanfordview,Oregon,Shipped,Easy Ship,Amazon UK
878,2025-03-24,CUST0878,Mark Martin,PROD0878,Here 352,Clothing,Kids,1616.18,3,0.11,48.58,Net Banking,East,New Kristenview,Missouri,Shipped,FBA,Amazon DE
879,2024-09-06,CUST0879,Jacob Anderson,PROD0879,Provide 691,Clothing,Kids,1379.68,6,0.19,45.29,UPI,Central,Jamieville,Connecticut,Delivered,FBM,Amazon UK
880,2025-05-20,CUST0880,Mary Reyes,PROD0880,Far 932,Books,Educational,396.81,3,0.29,39.52,Debit Card,Central,New Brianfurt,Rhode Island,Delivered,FBA,Amazon.com
881,2025-02-13,CUST0881,Amy Frank,PROD0881,Kind 183,Home,Kitchen,1130.96,1,0.09,44.27,Debit Card,Central,Hardybury,California,Shipped,Easy Ship,Amazon UK
882,2025-01-17,CUST0882,Vanessa Williams,PROD0882,Capital 968,Home,Kitchen,930.75,5,0.02,20.7,UPI,South,North David,Connecticut,Shipped,FBA,Amazon UK
883,2024-12-23,CUST0883,Willie Olsen,PROD0883,Level 596,Home,Kitchen,500.71,1,0.1,41.59,Debit Card,East,West Melissa,Wyoming,Delivered,FBM,Amazon UK
884,2024-08-27,CUST0884,Katie Bishop,PROD0884,Five 402,Books,Fiction,1767.59,4,0.25,33.0,COD,Central,Alvarezberg,New York,Returned,Easy Ship,Amazon.in
885,2024-06-08,CUST0885,Barry Bolton,PROD0885,Series 405,Electronics,Mobile Phones,1473.63,4,0.16,26.2,Net Banking,West,New Valeriemouth,South Carolina,Shipped,FBM,Amazon.in
886,2025-06-07,CUST0886,Ashley Howard,PROD0886,About 557,Clothing,Mens Wear,296.68,1,0.01,32.91,UPI,West,Watsonchester,Illinois,Delivered,Easy Ship,Amazon.com
887,2025-06-12,CUST0887,Breanna Padilla,PROD0887,High 823,Home,Furniture,1114.98,10,0.13,17.08,Net Banking,East,North Carly,Ohio,Cancelled,Easy Ship,Amazon.com
888,2024-08-02,CUST0888,Haley Terry,PROD0888,Her 477,Home,Kitchen,576.68,10,0.04,47.89,UPI,Central,Michaelmouth,North Dakota,Shipped,FBA,Amazon DE
889,2024-06-26,CUST0889,Gabrielle Campbell,PROD0889,Everything 727,Clothing,Kids,1665.29,7,0.17,32.19,Net Banking,South,Bryanmouth,Virginia,Delivered,FBA,Amazon UK
890,2024-04-01,CUST0890,Brian Hernandez,PROD0890,Religious 165,Books,Non-Fiction,572.99,10,0.23,3.89,Amazon Pay,South,South Michaelmouth,Virginia,Delivered,FBA,Amazon DE
891,2025-05-30,CUST0891,Brittany Marshall,PROD0891,Activity 183,Electronics,Headphones,311.62,9,0.05,36.26,UPI,East,Port Helenfurt,Delaware,Shipped,FBM,Amazon UK
892,2025-03-11,CUST0892,Zachary Wong,PROD0892,Issue 933,Clothing,Kids,1504.19,8,0.12,4.98,Net Banking,South,West Johnathan,New Hampshire,Delivered,FBA,Amazon.in
893,2024-10-15,CUST0893,Tiffany Sanford,PROD0893,And 590,Home,Kitchen,326.53,5,0.07,4.71,Credit Card,North,Marytown,Iowa,Delivered,FBA,Amazon.com
894,2025-01-15,CUST0894,Lisa Bates,PROD0894,Cover 874,Electronics,Mobile Phones,445.81,4,0.28,47.81,UPI,East,New Leslie,Florida,Shipped,Easy Ship,Amazon DE
895,2024-12-27,CUST0895,Tammy Knight,PROD0895,Yourself 141,Books,Non-Fiction,797.66,9,0.23,25.63,Amazon Pay,West,North Johnmouth,Louisiana,Delivered,FBA,Amazon.in
896,2024-01-28,CUST0896,Joseph Walker,PROD0896,Sit 506,Books,Fiction,81.65,4,0.17,2.34,COD,East,Jasonfurt,Connecticut,Processing,FBA,Amazon.com
897,2025-02-28,CUST0897,Robert Hammond,PROD0897,Rock 442,Electronics,Headphones,1077.1,10,0.08,28.7,Debit Card,South,Lisaton,Oklahoma,Delivered,FBA,Amazon UK
898,2024-09-25,CUST0898,Krista Anderson,PROD0898,West 309,Clothing,Kids,1796.88,7,0.04,15.7,COD,Central,East Gabriella,Idaho,Shipped,FBA,Amazon DE
899,2024-01-20,CUST0899,Amanda Shaffer,PROD0899,Manage 707,Electronics,Laptops,92.9,2,0.22,43.96,COD,East,Roblesmouth,California,Shipped,FBM,Amazon.com
900,2024-04-25,CUST0900,Benjamin Nelson,PROD0900,Small 112,Clothing,Kids,932.92,4,0.17,44.45,COD,North,Port Patrickburgh,Mississippi,Shipped,FBA,Amazon UK
901,2024-12-18,CUST0901,Shawn Richards,PROD0901,Project 716,Sports,Outdoor,370.03,6,0.06,47.45,UPI,West,South Derrick,Minnesota,Shipped,FBA,Amazon DE
902,2025-01-08,CUST0902,Janice Davis,PROD0902,Week 100,Sports,Cycling,988.45,9,0.18,40.16,Debit Card,North,Donnabury,North Dakota,Delivered,FBA,Amazon.in
903,2025-06-16,CUST0903,Amy Dixon,PROD0903,Fact 199,Books,Fiction,109.56,1,0.28,46.65,Net Banking,Central,Port Markshire,Illinois,Shipped,FBA,Amazon.com
904,2024-05-02,CUST0904,Debbie Watkins,PROD0904,Again 404,Clothing,Kids,438.46,4,0.29,37.61,UPI,West,East Brianbury,New Hampshire,Shipped,FBA,Amazon.in
905,2025-01-29,CUST0905,Betty Robinson,PROD0905,Beat 587,Sports,Cycling,248.95,3,0.08,46.65,Debit Card,North,West Brooketon,New Mexico,Cancelled,FBA,Amazon.in
906,2024-11-13,CUST0906,Erica Jenkins,PROD0906,Forward 819,Electronics,Mobile Phones,234.05,4,0.14,44.55,UPI,East,Wagnerville,Iowa,Delivered,Easy Ship,Amazon.in
907,2024-08-24,CUST0907,Melissa Mitchell,PROD0907,Account 950,Home,Kitchen,135.93,3,0.06,21.08,Credit Card,West,Geraldland,Maryland,Shipped,FBM,Amazon DE
908,2024-11-25,CUST0908,Willie Stewart,PROD0908,Available 307,Home,Furniture,358.3,1,0.17,4.11,UPI,East,Norrisland,Florida,Shipped,FBM,Amazon DE
909,2025-01-06,CUST0909,Johnny Cunningham MD,PROD0909,Impact 672,Electronics,Mobile Phones,1345.77,4,0.07,23.5,Amazon Pay,North,Lake Troy,Colorado,Shipped,Easy Ship,Amazon DE
910,2025-05-23,CUST0910,Monica Jones,PROD0910,Threat 482,Home,Kitchen,1586.01,1,0.09,6.24,Net Banking,Central,New Austin,New York,Shipped,Easy Ship,Amazon.com
911,2024-02-06,CUST0911,Mr. Gary Lopez MD,PROD0911,Modern 481,Sports,Cycling,748.83,9,0.16,17.39,Net Banking,South,Racheltown,Delaware,Delivered,FBM,Amazon DE
912,2024-06-10,CUST0912,Samuel Graham,PROD0912,Degree 542,Clothing,Kids,1536.95,3,0.24,38.08,COD,West,Lake Ericfort,Wisconsin,Delivered,FBA,Amazon UK
913,2024-02-29,CUST0913,Allison Horn,PROD0913,Apply 451,Books,Fiction,513.87,3,0.1,19.22,COD,South,Halebury,Alabama,Delivered,Easy Ship,Amazon.in
914,2025-01-15,CUST0914,Rickey Walker,PROD0914,Season 935,Sports,Cycling,1720.83,3,0.18,27.93,Debit Card,Central,New Crystalland,Virginia,Processing,FBA,Amazon.com
915,2025-02-02,CUST0915,Ann Riley,PROD0915,Level 689,Sports,Outdoor,1389.5,2,0.25,44.27,COD,North,Lake Ian,Massachusetts,Returned,FBA,Amazon.in
916,2025-06-27,CUST0916,Michael Anderson,PROD0916,Short 849,Clothing,Womens Wear,1869.67,3,0.22,34.83,Net Banking,North,Webbview,Ohio,Processing,FBM,Amazon UK
917,2025-02-17,CUST0917,Bruce Shepherd,PROD0917,Contain 331,Home,Decor,1874.49,9,0.2,20.85,Amazon Pay,West,Wilsonchester,Montana,Delivered,Easy Ship,Amazon.in
918,2025-04-26,CUST0918,Nicholas Harris,PROD0918,Old 173,Books,Non-Fiction,912.77,4,0.21,44.87,Credit Card,West,Jasonbury,Washington,Returned,Easy Ship,Amazon.com
919,2024-01-04,CUST0919,Edwin Sullivan,PROD0919,Lot 131,Clothing,Womens Wear,491.25,7,0.09,12.04,Debit Card,North,Port Robert,Arkansas,Delivered,FBM,Amazon.in
920,2024-01-18,CUST0920,Dr. John Smith III,PROD0920,Education 814,Electronics,Laptops,422.1,2,0.02,23.72,UPI,West,New Adrian,Indiana,Shipped,Easy Ship,Amazon.in
921,2024-09-28,CUST0921,Melissa Tanner,PROD0921,Close 795,Clothing,Womens Wear,692.91,6,0.06,22.57,Net Banking,Central,North Lawrence,Idaho,Delivered,FBM,Amazon.in
922,2024-04-23,CUST0922,Vanessa Ho,PROD0922,Drop 532,Electronics,Mobile Phones,1004.99,6,0.01,35.63,Net Banking,Central,Hurstborough,Vermont,Cancelled,Easy Ship,Amazon.in
923,2024-09-11,CUST0923,Jose Mcintyre,PROD0923,Find 877,Books,Fiction,1244.26,6,0.28,34.87,Net Banking,North,Lawrenceberg,Connecticut,Returned,FBA,Amazon DE
924,2025-02-23,CUST0924,Douglas Powell,PROD0924,Apply 867,Home,Kitchen,511.79,2,0.02,36.77,Credit Card,West,Andreamouth,South Dakota,Processing,FBM,Amazon DE
925,2024-07-23,CUST0925,Peter Padilla,PROD0925,Use 197,Clothing,Mens Wear,1211.18,8,0.01,16.87,Net Banking,South,Lake Danielhaven,Colorado,Processing,FBA,Amazon DE
926,2024-03-16,CUST0926,Shelly Thomas,PROD0926,Institution 920,Books,Non-Fiction,265.48,1,0.28,23.33,Net Banking,East,North Gregory,Missouri,Delivered,Easy Ship,Amazon DE
927,2025-02-25,CUST0927,Daniel Graves,PROD0927,Hundred 140,Books,Non-Fiction,1451.42,5,0.18,35.51,Net Banking,East,Port Alecton,North Carolina,Delivered,FBM,Amazon.com
928,2025-01-01,CUST0928,Paula Oconnor,PROD0928,Bed 105,Books,Fiction,669.52,2,0.21,48.49,Net Banking,West,East Paulamouth,Wyoming,Shipped,FBM,Amazon.com
929,2024-08-13,CUST0929,Michael Ray,PROD0929,Alone 334,Sports,Fitness,1491.62,3,0.23,4.11,UPI,Central,New Virginia,New York,Shipped,Easy Ship,Amazon DE
930,2024-07-17,CUST0930,Donald Palmer,PROD0930,Opportunity 548,Home,Kitchen,1618.75,2,0.03,8.68,COD,Central,West Amber,Montana,Processing,FBM,Amazon.in
931,2025-02-07,CUST0931,Eric Potter,PROD0931,These 528,Clothing,Kids,1590.73,7,0.01,27.21,Amazon Pay,Central,North Walterbury,West Virginia,Delivered,FBM,Amazon.in
932,2025-05-10,CUST0932,Sheila Sullivan,PROD0932,Fill 510,Electronics,Mobile Phones,565.02,9,0.21,5.21,Amazon Pay,East,Petersview,Iowa,Shipped,Easy Ship,Amazon DE
933,2024-05-19,CUST0933,Vanessa Thompson,PROD0933,Likely 775,Sports,Cycling,494.03,3,0.04,9.78,Amazon Pay,South,Roblestown,Louisiana,Delivered,Easy Ship,Amazon DE
934,2024-02-02,CUST0934,Jeffery Gonzalez,PROD0934,Evidence 337,Clothing,Kids,1119.16,8,0.02,39.92,Net Banking,North,New Nicole,Indiana,Shipped,FBA,Amazon.in
935,2025-04-16,CUST0935,John Roth,PROD0935,Deep 699,Electronics,Headphones,607.68,7,0.0,4.88,Credit Card,Central,Nicoleberg,Arkansas,Processing,Easy Ship,Amazon UK
936,2024-11-15,CUST0936,Tamara Walker,PROD0936,Group 589,Electronics,Mobile Phones,613.65,3,0.1,13.7,Debit Card,South,Salinasmouth,Arkansas,Delivered,FBM,Amazon DE
937,2024-09-24,CUST0937,Katie Garcia,PROD0937,With 978,Clothing,Mens Wear,207.1,7,0.17,32.1,Credit Card,South,Elliottburgh,Montana,Cancelled,Easy Ship,Amazon.com
938,2024-11-12,CUST0938,Joshua Dillon,PROD0938,Against 959,Electronics,Headphones,1723.76,2,0.14,49.51,Debit Card,South,Lauraview,Rhode Island,Shipped,Easy Ship,Amazon DE
939,2025-03-31,CUST0939,Ashley Butler,PROD0939,Likely 297,Clothing,Kids,1875.84,5,0.12,38.11,UPI,West,Edwardfurt,Maine,Shipped,Easy Ship,Amazon.in
940,2025-02-19,CUST0940,Holly Hayes,PROD0940,Business 761,Books,Educational,1862.25,7,0.13,42.15,Debit Card,West,Russellshire,California,Shipped,Easy Ship,Amazon DE
941,2024-10-15,CUST0941,Ashley Fisher,PROD0941,Shake 675,Electronics,Headphones,490.27,9,0.09,39.11,Credit Card,West,South Susan,Rhode Island,Delivered,FBA,Amazon.in
942,2024-02-19,CUST0942,Frank Ellis,PROD0942,Benefit 410,Books,Educational,1784.38,3,0.23,3.92,UPI,West,New Lisaview,Maine,Shipped,Easy Ship,Amazon UK
943,2024-02-17,CUST0943,Terry Travis,PROD0943,Along 580,Books,Fiction,660.9,5,0.26,24.56,Amazon Pay,Central,Smithville,Nevada,Delivered,FBM,Amazon.com
944,2024-07-16,CUST0944,Bobby Delgado,PROD0944,Toward 995,Electronics,Laptops,1385.93,6,0.16,31.59,Amazon Pay,East,Vaughanmouth,Connecticut,Shipped,FBM,Amazon UK
945,2024-05-18,CUST0945,Shelby Fox DVM,PROD0945,Community 296,Books,Fiction,1031.9,6,0.28,17.56,Debit Card,East,South Victoria,Nevada,Shipped,FBM,Amazon UK
946,2025-05-19,CUST0946,Bianca Jordan,PROD0946,Thing 294,Home,Decor,1355.44,5,0.08,22.34,COD,South,Frostton,Mississippi,Delivered,Easy Ship,Amazon UK
947,2024-12-11,CUST0947,Christie Nelson,PROD0947,Worry 841,Books,Non-Fiction,729.36,9,0.17,11.81,COD,South,North Audrey,Illinois,Delivered,Easy Ship,Amazon.in
948,2025-06-10,CUST0948,Susan Williams,PROD0948,None 351,Sports,Cycling,590.01,4,0.06,39.92,Debit Card,West,South Allisontown,Texas,Processing,FBM,Amazon UK
949,2025-01-06,CUST0949,Holly Wood,PROD0949,Sound 485,Home,Kitchen,1436.91,10,0.14,18.39,Credit Card,East,Port Kimberly,Nebraska,Shipped,Easy Ship,Amazon.in
950,2024-03-08,CUST0950,Kelly Gilbert,PROD0950,Dinner 623,Home,Furniture,16.5,4,0.24,14.23,COD,Central,North Stephanieland,New Mexico,Delivered,Easy Ship,Amazon UK
951,2024-07-09,CUST0951,Troy Velez,PROD0951,Six 496,Home,Furniture,406.39,1,0.29,32.15,Credit Card,West,Johnfurt,Alabama,Delivered,FBM,Amazon DE
952,2024-09-14,CUST0952,Jessica Waters,PROD0952,Shake 661,Electronics,Laptops,288.06,2,0.11,40.46,Credit Card,East,Cindyborough,New Mexico,Shipped,Easy Ship,Amazon.in
953,2024-11-30,CUST0953,Cathy Kennedy,PROD0953,Without 110,Clothing,Womens Wear,263.57,2,0.28,34.96,Amazon Pay,Central,East Daniel,Oregon,Shipped,FBA,Amazon.in
954,2024-06-11,CUST0954,Ann White,PROD0954,General 665,Clothing,Kids,1953.9,5,0.09,13.55,COD,Central,Alexisside,New Jersey,Shipped,FBM,Amazon UK
955,2024-07-14,CUST0955,Brandy Camacho,PROD0955,Image 264,Sports,Outdoor,480.36,1,0.17,17.2,Net Banking,South,South Susanton,Maine,Shipped,FBA,Amazon.in
956,2025-03-29,CUST0956,Bryan Bennett,PROD0956,Old 570,Books,Fiction,1483.51,5,0.24,7.98,Net Banking,South,Hessborough,Kentucky,Shipped,Easy Ship,Amazon.com
957,2024-07-21,CUST0957,Kimberly Johnson,PROD0957,Person 556,Electronics,Headphones,1784.85,4,0.08,2.15,Net Banking,Central,East Alanborough,Oregon,Delivered,FBA,Amazon DE
958,2025-06-06,CUST0958,Ashley Carroll,PROD0958,Entire 123,Clothing,Mens Wear,209.73,2,0.12,23.32,Net Banking,Central,Princeville,Pennsylvania,Shipped,Easy Ship,Amazon DE
959,2024-06-24,CUST0959,Benjamin Myers,PROD0959,Industry 958,Sports,Fitness,550.73,8,0.13,44.01,Credit Card,West,Lake Marymouth,California,Shipped,FBM,Amazon DE
960,2024-07-29,CUST0960,Daniel Miller,PROD0960,Laugh 312,Books,Fiction,418.88,3,0.21,30.85,Net Banking,South,Mooreport,Arkansas,Delivered,FBA,Amazon DE
961,2024-10-14,CUST0961,Catherine White,PROD0961,Because 802,Clothing,Kids,713.0,5,0.07,15.95,COD,West,Port Michael,Kansas,Shipped,Easy Ship,Amazon.in
962,2025-01-15,CUST0962,Michael Hansen,PROD0962,Charge 120,Clothing,Mens Wear,1294.5,2,0.14,40.4,UPI,East,Riveraberg,Wisconsin,Shipped,FBM,Amazon DE
963,2024-04-10,CUST0963,Brandon Mann,PROD0963,Support 261,Home,Furniture,1451.12,7,0.03,14.24,UPI,East,Delgadoberg,Pennsylvania,Shipped,FBA,Amazon DE
964,2025-02-16,CUST0964,Hayden Goodwin,PROD0964,Lay 878,Clothing,Mens Wear,1708.76,9,0.18,40.89,Net Banking,East,Port Patriciaside,Nebraska,Processing,FBA,Amazon.in
965,2025-01-16,CUST0965,Brian White,PROD0965,Leg 563,Electronics,Laptops,1417.14,3,0.03,35.38,Credit Card,Central,Sotoborough,Hawaii,Shipped,FBA,Amazon UK
966,2024-03-27,CUST0966,Deborah Harris,PROD0966,Imagine 337,Clothing,Womens Wear,291.85,7,0.08,45.97,UPI,South,Kimberlytown,Idaho,Shipped,FBA,Amazon.in
967,2024-01-22,CUST0967,Maria Franklin,PROD0967,Usually 927,Books,Fiction,113.77,3,0.09,24.57,Debit Card,South,Kimberlyview,Rhode Island,Delivered,FBA,Amazon.in
968,2025-06-02,CUST0968,Sean Avila,PROD0968,Word 666,Books,Fiction,1427.93,2,0.23,14.91,COD,North,Bettytown,Kentucky,Processing,FBM,Amazon DE
969,2024-02-23,CUST0969,Wesley Lane,PROD0969,Life 612,Books,Educational,366.06,9,0.28,13.79,Debit Card,East,New Sheryl,Alabama,Shipped,Easy Ship,Amazon.in
970,2025-04-21,CUST0970,Rachel Johnson,PROD0970,Organization 687,Sports,Cycling,123.13,3,0.05,24.52,Debit Card,Central,Garciafort,Colorado,Processing,FBM,Amazon UK
971,2024-08-23,CUST0971,Shane Olson,PROD0971,Eight 486,Home,Kitchen,499.12,3,0.21,36.24,COD,North,New Kevinborough,Alabama,Shipped,FBA,Amazon.in
972,2025-01-01,CUST0972,Lori Davis,PROD0972,Tough 762,Electronics,Mobile Phones,581.53,9,0.24,34.52,COD,West,West Amanda,Utah,Shipped,Easy Ship,Amazon DE
973,2024-03-27,CUST0973,Theodore Morgan,PROD0973,Into 615,Clothing,Kids,1574.91,10,0.22,37.97,COD,West,Gardnermouth,Michigan,Processing,FBM,Amazon.com
974,2024-07-07,CUST0974,Samantha Gibbs,PROD0974,Inside 491,Electronics,Headphones,1611.63,4,0.02,49.75,Credit Card,Central,New Timothy,South Dakota,Processing,FBM,Amazon DE
975,2025-05-15,CUST0975,Aaron Rodriguez,PROD0975,Hear 985,Clothing,Womens Wear,753.51,6,0.15,38.01,Amazon Pay,South,Michaelmouth,Minnesota,Shipped,Easy Ship,Amazon DE
976,2025-05-10,CUST0976,Jacob Alexander,PROD0976,Thing 358,Sports,Fitness,1519.92,3,0.19,16.49,Credit Card,South,Prattmouth,Florida,Shipped,FBM,Amazon DE
977,2024-02-21,CUST0977,Jasmin Garner,PROD0977,Pattern 755,Home,Furniture,938.03,8,0.11,11.83,Credit Card,South,Bryantstad,Washington,Shipped,FBA,Amazon.com
978,2024-11-03,CUST0978,Susan Ward,PROD0978,Total 463,Clothing,Womens Wear,754.33,6,0.14,20.55,Net Banking,North,Christineview,Indiana,Delivered,Easy Ship,Amazon UK
979,2024-09-05,CUST0979,Michael Webb,PROD0979,Term 203,Home,Decor,959.45,8,0.02,17.91,COD,South,Ayerschester,New Mexico,Shipped,FBA,Amazon.in
980,2024-07-30,CUST0980,Ronnie Ross,PROD0980,Recent 513,Books,Educational,1425.1,5,0.02,26.46,UPI,North,Jamesburgh,New York,Delivered,FBM,Amazon DE
981,2024-08-30,CUST0981,Jonathan Baird,PROD0981,Station 548,Sports,Fitness,1229.72,6,0.19,15.68,COD,Central,Daniellechester,Rhode Island,Shipped,FBM,Amazon.in
982,2025-05-10,CUST0982,Kendra Powell,PROD0982,Lay 944,Home,Furniture,1529.64,1,0.2,28.3,COD,North,Espinozafurt,Illinois,Processing,FBM,Amazon.com
983,2025-05-19,CUST0983,Barbara Taylor,PROD0983,Government 382,Clothing,Kids,1324.63,8,0.22,32.49,Debit Card,North,Lopeztown,Pennsylvania,Shipped,FBM,Amazon DE
984,2024-01-29,CUST0984,Steven Brown,PROD0984,Factor 537,Clothing,Mens Wear,93.36,5,0.0,8.38,Debit Card,West,Port John,New Jersey,Delivered,Easy Ship,Amazon.com
985,2024-07-24,CUST0985,Jacob Kim,PROD0985,Business 324,Books,Fiction,517.74,4,0.0,5.18,UPI,West,Daybury,Oregon,Cancelled,FBM,Amazon.in
986,2024-06-14,CUST0986,Deborah Gonzalez,PROD0986,White 971,Sports,Cycling,1962.58,8,0.03,34.13,UPI,Central,Kochton,Maine,Processing,FBM,Amazon UK
987,2025-02-02,CUST0987,Kelly Weaver,PROD0987,Course 783,Clothing,Womens Wear,1158.32,9,0.27,41.09,Amazon Pay,East,East Donaldstad,Florida,Shipped,Easy Ship,Amazon.com
988,2024-08-23,CUST0988,Amy Lamb,PROD0988,Suffer 544,Sports,Outdoor,1435.96,9,0.2,40.7,Debit Card,South,Carpenterberg,Georgia,Processing,FBM,Amazon.in
989,2025-03-04,CUST0989,Edward Peterson,PROD0989,Lawyer 920,Clothing,Womens Wear,663.03,9,0.09,48.69,Credit Card,Central,North Sarah,Florida,Returned,FBM,Amazon UK
990,2024-12-12,CUST0990,Angela Arroyo,PROD0990,Security 200,Electronics,Laptops,1649.9,9,0.07,39.61,Debit Card,West,Jamesshire,Pennsylvania,Cancelled,Easy Ship,Amazon.com
991,2024-08-12,CUST0991,Jessica Martin,PROD0991,Entire 738,Home,Decor,1016.63,7,0.22,22.13,Credit Card,South,Wagnerburgh,Montana,Shipped,FBM,Amazon.com
992,2024-06-25,CUST0992,Paul Peterson,PROD0992,Win 584,Sports,Cycling,1329.14,6,0.28,4.73,Net Banking,South,Port Amber,Louisiana,Delivered,FBA,Amazon DE
993,2025-05-29,CUST0993,Jessica Andrews,PROD0993,Bank 515,Clothing,Kids,1875.81,2,0.09,25.35,Net Banking,Central,Russohaven,Florida,Returned,FBM,Amazon.com
994,2024-04-16,CUST0994,Robin Ramsey,PROD0994,Medical 973,Sports,Outdoor,477.87,4,0.18,9.91,UPI,Central,West Julie,Indiana,Shipped,FBA,Amazon DE
995,2024-02-09,CUST0995,Lisa Boyle,PROD0995,Assume 102,Electronics,Laptops,173.37,1,0.05,22.57,Amazon Pay,South,West Jenniferburgh,Nebraska,Cancelled,FBM,Amazon.in
996,2025-05-10,CUST0996,Elizabeth Phillips,PROD0996,Fly 141,Electronics,Headphones,75.04,5,0.3,19.6,Amazon Pay,East,South Stephen,Florida,Delivered,FBA,Amazon.in
997,2025-06-19,CUST0997,Danielle Case,PROD0997,Somebody 908,Sports,Cycling,626.44,2,0.01,29.98,COD,North,East Victorfort,Colorado,Returned,FBA,Amazon.com
998,2024-09-15,CUST0998,Jordan Warren,PROD0998,Impact 241,Sports,Cycling,787.82,8,0.03,30.48,COD,North,Helenview,Illinois,Delivered,FBA,Amazon UK
999,2025-05-29,CUST0999,Casey Abbott,PROD0999,Common 805,Home,Kitchen,1216.27,5,0.05,39.25,Net Banking,Central,Travisborough,Mississippi,Delivered,FBM,Amazon.com
1000,2024-12-17,CUST1000,James Dickson,PROD1000,Crime 400,Electronics,Mobile Phones,792.85,6,0.2,35.36,UPI,Central,Loristad,Missouri,Processing,Easy Ship,Amazon UK
