call_id,agent_id,agent_name,department,call_datetime,duration_sec,call_type,customer_rating,issue_category,resolution_status,hold_time_sec,caller_phone,caller_city
1279,AGT030,Paul Taylor,Account Management,2025-01-15 08:10:03,3231,Outbound,4.0,Account Access,Escalated,438,2308660026,South Darryl
1280,AGT031,Diane Barry,Account Management,2025-01-17 23:54:28,594,Inbound,2.5,Payment Issue,Dropped,850,(780)621-5043x34148,Andrewhaven
1281,AGT032,Joshua Maxwell,Billing,2025-06-23 14:43:12,3481,Outbound,1.2,Order Status,Dropped,195,(676)360-1470x9857,Lake Elizabeth
1282,AGT033,Amanda Houston,Account Management,2025-04-22 19:52:10,3288,Outbound,2.0,Complaint,Resolved,289,662.708.5229x12883,Ericport
1283,AGT034,Rachel Smith,Sales,2025-06-02 08:24:50,1320,Inbound,3.4,Order Status,Escalated,106,518-923-9585,Gordonview
1284,AGT035,Selena Farrell,General Inquiry,2025-02-14 22:19:45,2893,Outbound,4.1,Order Status,Dropped,766,717.586.9471,Port Benjamin
1285,AGT036,Laura Phillips,General Inquiry,2025-03-03 07:00:46,3264,Outbound,1.3,Account Access,Dropped,35,001-708-282-6412x375,Adamsborough
1286,AGT037,Marc Gomez,Sales,2025-06-20 22:49:14,88,Outbound,4.5,Account Access,Escalated,146,(241)972-1109x188,Karenbury
1287,AGT038,Catherine Vance,Account Management,2025-02-03 15:48:54,1244,Outbound,1.9,Network Problem,Escalated,604,3576831243,Lake Sarah
1288,AGT039,Zachary Wilson,Account Management,2025-06-02 21:57:10,445,Inbound,1.5,Network Problem,Resolved,676,001-469-582-2644x063,Port Miamouth
1289,AGT040,Kenneth Gordon DDS,Sales,2025-02-11 20:27:48,2552,Inbound,2.2,Product Info,Escalated,257,001-978-751-4542x9555,New James
1290,AGT041,Elizabeth Stout,Billing,2025-01-09 19:06:14,2896,Inbound,1.3,Order Status,Dropped,447,708.730.2812,East Michael
1291,AGT042,Veronica Ferguson,Technical Support,2025-03-05 10:23:02,820,Outbound,4.3,Account Access,Follow-up Required,509,501-520-4460x161,Kaitlinbury
1292,AGT043,Stefanie Clarke,Technical Support,2025-05-28 08:51:04,3416,Outbound,4.6,Order Status,Escalated,349,842.311.5192,Christopherfurt
1293,AGT044,Victoria Gray,Account Management,2025-02-06 12:08:52,3087,Inbound,3.0,Complaint,Resolved,867,2917579229,Floresberg
1294,AGT045,Kathryn Rose,Technical Support,2025-01-24 11:33:28,869,Outbound,2.8,Order Status,Dropped,59,(814)963-8205x91593,Lake Katrinabury
1295,AGT046,Amanda Johnston,General Inquiry,2025-01-15 15:27:15,3502,Inbound,2.2,Complaint,Resolved,393,+1-838-402-1213x51982,East Richard
1296,AGT047,Stacy Carpenter,Technical Support,2025-06-15 07:57:47,2888,Outbound,3.9,Account Access,Follow-up Required,410,997.769.4024,Anthonybury
1297,AGT048,Ashley Anderson,Account Management,2025-03-10 17:27:04,3092,Inbound,4.9,Account Access,Follow-up Required,400,+1-765-717-3774x7716,Longhaven
1298,AGT049,Stephanie Brown,Sales,2025-02-01 02:59:25,2140,Outbound,2.7,Complaint,Follow-up Required,580,412-943-5582,Port Cynthia
1299,AGT050,Bradley Flynn,Technical Support,2025-02-07 03:47:46,2808,Inbound,3.2,Payment Issue,Dropped,157,2927531182,Allisonview
1300,AGT001,Kevin Butler,Account Management,2025-03-07 12:25:04,3323,Inbound,1.5,Technical Fault,Resolved,587,332-677-4212,Lake Richard
1301,AGT002,Ernest Jones,Account Management,2025-05-01 04:25:57,372,Outbound,2.5,Network Problem,Resolved,101,(426)362-0218x94321,South Noah
1302,AGT003,Christine Singleton,Sales,2025-03-29 20:05:13,1489,Outbound,4.6,Order Status,Dropped,700,656-873-3116x79351,East Josephton
1303,AGT004,Julie Massey,Sales,2025-01-14 10:31:53,1383,Outbound,3.0,Account Access,Dropped,330,(495)780-9450,East Stephen
1304,AGT005,Damon Adams,Sales,2025-06-15 16:33:17,2051,Outbound,2.4,Network Problem,Follow-up Required,481,624-972-8961x663,Cookland
1305,AGT006,Emily Kelly,Sales,2025-06-01 05:36:55,53,Outbound,1.0,Complaint,Dropped,345,(497)923-1670x11800,Ryanland
1306,AGT007,Timothy Russo,General Inquiry,2025-02-28 01:09:41,3535,Inbound,1.5,Order Status,Resolved,365,434.875.1931x047,New Katie
1307,AGT008,Jeremy Howe,Account Management,2025-02-03 05:29:59,1597,Inbound,2.4,Product Info,Resolved,157,849.704.6013x086,Tuckerland
1308,AGT009,Jason Franklin,Sales,2025-05-01 07:22:21,3559,Inbound,2.2,Payment Issue,Dropped,303,540-244-5288x8577,Lake Loriport
1309,AGT010,Kelly Steele,Technical Support,2025-06-11 22:02:33,3313,Outbound,4.4,Network Problem,Escalated,541,(934)301-5700x54897,East Karenport
1310,AGT011,Mark Ramirez MD,General Inquiry,2025-04-11 13:39:51,1774,Outbound,1.1,Technical Fault,Escalated,856,(305)555-6758,Lake Richardmouth
1311,AGT012,Melanie Taylor,Account Management,2025-04-01 14:10:26,3582,Inbound,1.2,Payment Issue,Dropped,20,312.473.9107x73004,Port Kristinfurt
1312,AGT013,Jeffrey Wilson,Account Management,2025-01-29 11:31:26,824,Outbound,1.2,Account Access,Follow-up Required,829,658-335-2497x9608,New Johnstad
1313,AGT014,Sarah Lawson,Technical Support,2025-04-11 15:38:04,899,Inbound,3.1,Complaint,Resolved,177,470-923-3993x8469,East Traciberg
1314,AGT015,Anna Bennett,Sales,2025-05-12 07:19:54,3025,Outbound,1.2,Account Access,Escalated,31,380.851.9516x52287,West Aimeemouth
1315,AGT016,Dr. Sandy Chen,Billing,2025-06-03 17:22:15,900,Outbound,2.1,Account Access,Resolved,597,(607)309-6015,Donovantown
1316,AGT017,Heather Bell,Billing,2025-01-25 18:32:02,3403,Outbound,3.4,Account Access,Dropped,888,001-978-266-7563x207,Butlerton
1317,AGT018,Courtney Gomez,Technical Support,2025-02-27 19:21:27,3473,Inbound,2.1,Network Problem,Follow-up Required,112,526.562.8247x227,North Amanda
1318,AGT019,Tiffany Ortiz,Sales,2025-04-07 03:00:43,1624,Outbound,3.4,Account Access,Resolved,305,9673494877,Robertfurt
1319,AGT020,Ryan Lopez,Billing,2025-01-14 22:38:49,1930,Outbound,1.8,Technical Fault,Dropped,769,937-835-4460x936,Kimberlyview
1320,AGT021,Brett Byrd,Sales,2025-01-21 13:18:13,2116,Inbound,4.9,Payment Issue,Follow-up Required,510,001-270-361-2035x0599,North Ericastad
1321,AGT022,Michael Ward,General Inquiry,2025-02-05 05:13:14,1058,Outbound,3.7,Product Info,Resolved,143,683-543-2336,Lake Bretthaven
1322,AGT023,Sarah Roberts,Billing,2025-03-23 00:02:43,720,Inbound,3.9,Product Info,Follow-up Required,150,5759529981,Dawnport
1323,AGT024,Laura Gillespie,Technical Support,2025-02-18 00:24:59,398,Outbound,2.4,Account Access,Escalated,340,+1-435-751-0124,South Benjamintown
1324,AGT025,Ryan Hill,General Inquiry,2025-05-24 10:19:52,3476,Outbound,4.5,Complaint,Escalated,864,+1-510-341-8968x5904,Millerstad
1325,AGT026,Logan Benson,Technical Support,2025-03-30 01:13:55,197,Outbound,1.9,Account Access,Dropped,680,001-896-982-2934,Melanieville
1326,AGT027,Yvonne Lopez,Account Management,2025-04-27 18:14:42,1200,Outbound,3.1,Complaint,Follow-up Required,624,782.951.7575,Woodland
1327,AGT028,Alan Brown,Billing,2025-03-06 23:20:14,2718,Outbound,2.2,Account Access,Dropped,755,713.621.1506,North Adam
1328,AGT029,Charles Riddle,General Inquiry,2025-06-26 12:59:44,2985,Outbound,1.6,Payment Issue,Escalated,859,001-958-535-8864,Jenniferview
1329,AGT030,Willie Mendez,General Inquiry,2025-04-13 11:51:48,1653,Outbound,3.8,Technical Fault,Follow-up Required,108,467-312-8412x7976,Lake Cynthia
1330,AGT031,Judith Hamilton,Technical Support,2025-05-06 13:28:49,1032,Inbound,3.6,Network Problem,Escalated,439,986.500.6535x541,West Saraville
1331,AGT032,Alex Harper,Sales,2025-06-08 10:11:14,2989,Outbound,3.2,Order Status,Follow-up Required,169,+1-324-479-2891x13282,Lake Jenniferchester
1332,AGT033,Andrew Campbell,Account Management,2025-04-20 07:55:54,3465,Outbound,2.9,Account Access,Escalated,101,631.460.7899x693,Lake Kimton
1333,AGT034,Karen Hardin,Technical Support,2025-05-26 06:26:34,2896,Inbound,1.0,Complaint,Escalated,863,001-781-349-8150x53404,Popeton
1334,AGT035,Virginia Anderson,Billing,2025-06-03 11:39:58,1551,Inbound,1.4,Technical Fault,Resolved,479,3279733578,New Kristine
1335,AGT036,Joel Ewing,Sales,2025-03-19 07:08:19,3220,Outbound,1.6,Complaint,Follow-up Required,841,(270)790-2431,Terrimouth
1336,AGT037,Lisa Randolph,General Inquiry,2025-02-26 22:38:08,1309,Inbound,2.7,Account Access,Resolved,430,001-775-453-1871x790,East Monique
1337,AGT038,Brian Glover,Technical Support,2025-01-18 05:07:13,576,Outbound,2.8,Network Problem,Escalated,669,(713)705-5000x8567,Rodriguezchester
1338,AGT039,Ashley Walker,Billing,2025-01-13 23:04:52,1874,Inbound,3.5,Account Access,Resolved,155,001-287-546-8784x261,Loriberg
1339,AGT040,Courtney Gonzalez,Technical Support,2025-01-10 05:06:05,1961,Outbound,3.7,Account Access,Resolved,36,9286075151,Clarkside
1340,AGT041,Danielle Pham,Sales,2025-05-10 11:43:23,3404,Outbound,2.1,Technical Fault,Dropped,56,846.874.6523x1476,East Donna
1341,AGT042,Michael Brennan,Account Management,2025-06-21 16:50:57,1859,Outbound,3.3,Order Status,Follow-up Required,72,001-357-445-3359,Morganview
1342,AGT043,Laura Wagner,Account Management,2025-05-13 20:39:04,2063,Inbound,2.3,Network Problem,Resolved,838,583.879.8101,New Nicholas
1343,AGT044,Jennifer White,Account Management,2025-05-13 20:52:22,3097,Inbound,1.8,Account Access,Resolved,361,(893)344-8384,Norrisland
1344,AGT045,Mary Rogers,Sales,2025-03-17 01:45:37,2053,Outbound,3.4,Account Access,Follow-up Required,378,001-865-765-6937x6735,Nataliestad
1345,AGT046,Cathy Logan,Technical Support,2025-03-30 07:32:10,1688,Outbound,4.3,Network Problem,Follow-up Required,563,(792)948-1965,Barrettburgh
1346,AGT047,Michael Bauer,Account Management,2025-02-19 07:27:34,871,Outbound,3.1,Technical Fault,Escalated,17,450-709-1832x837,Joshuaton
1347,AGT048,Adam Gonzales,Account Management,2025-02-02 04:07:19,354,Inbound,1.6,Account Access,Dropped,697,552.801.6711x109,Port Michael
1348,AGT049,Katie Peterson,Technical Support,2025-02-03 05:41:41,499,Outbound,4.7,Technical Fault,Resolved,647,+1-387-213-9878x5373,Glenmouth
1349,AGT050,Ruben Murray,Billing,2025-02-12 03:56:55,2271,Outbound,4.5,Account Access,Resolved,158,940-883-3456x0955,South Monica
1350,AGT001,Cynthia Casey,Billing,2025-04-29 12:33:54,2122,Outbound,4.1,Technical Fault,Resolved,664,366.313.4772x50257,South Christiantown
1351,AGT002,Edward Hall,Billing,2025-02-16 13:25:51,1675,Inbound,2.6,Technical Fault,Resolved,894,611.796.0663,New Daryl
1352,AGT003,Yvette Trevino,Billing,2025-01-09 14:50:33,1892,Inbound,3.3,Network Problem,Dropped,798,(809)522-5968,Bakerhaven
1353,AGT004,Karen James,General Inquiry,2025-02-17 01:43:50,2302,Outbound,1.6,Account Access,Escalated,229,+1-466-764-2220,North Crystal
1354,AGT005,Keith Phillips,General Inquiry,2025-01-29 15:09:24,2744,Outbound,4.7,Complaint,Follow-up Required,622,(961)293-5939x5587,Jacobport
1355,AGT006,Jordan Davis,Billing,2025-02-04 06:55:58,1023,Outbound,3.9,Payment Issue,Dropped,502,3019929382,South Robert
1356,AGT007,Mrs. Anne Daniels,Account Management,2025-01-05 08:04:14,2123,Outbound,3.5,Technical Fault,Escalated,195,5438196321,Mooreview
1357,AGT008,William Vazquez,Sales,2025-02-10 23:09:33,2858,Inbound,2.8,Technical Fault,Dropped,452,206-850-2511x7035,Port Markport
1358,AGT009,Sierra Kelly,Billing,2025-05-25 08:34:59,3167,Outbound,1.7,Technical Fault,Escalated,102,7353598282,Wilsonburgh
1359,AGT010,Jimmy Edwards,Sales,2025-06-12 19:22:46,1423,Inbound,3.5,Order Status,Follow-up Required,450,381-466-9361,Garrettbury
1360,AGT011,Steven Brown,Sales,2025-02-10 15:43:07,550,Inbound,3.6,Account Access,Dropped,632,304.866.2867x72401,Scotthaven
1361,AGT012,Jeffery Mitchell,General Inquiry,2025-01-10 14:51:57,1151,Outbound,3.8,Product Info,Follow-up Required,45,228-341-2079,North Victoriabury
1362,AGT013,April Leon,Sales,2025-04-11 06:15:45,2115,Inbound,3.1,Payment Issue,Resolved,318,658.891.8166x79122,Kimberlyfort
1363,AGT014,Andrea Little,Sales,2025-05-11 19:18:35,2009,Inbound,4.8,Order Status,Resolved,770,001-468-344-8046x1806,Williamschester
1364,AGT015,Wendy Hall,Technical Support,2025-02-06 21:59:57,2684,Outbound,4.2,Technical Fault,Resolved,203,684.494.7252,Michaelberg
1365,AGT016,Laura Sanders,General Inquiry,2025-03-12 21:04:42,1848,Inbound,1.5,Order Status,Dropped,838,308.300.7823,East Kristen
1366,AGT017,Rhonda Miller,Billing,2025-03-06 12:57:59,2417,Outbound,3.6,Technical Fault,Dropped,632,(385)742-5198x197,North Kevinmouth
1367,AGT018,Andrea Stewart,General Inquiry,2025-03-22 11:40:33,248,Outbound,4.5,Network Problem,Escalated,654,001-624-822-8626x71157,Port Janice
1368,AGT019,Joe Patrick,Sales,2025-05-10 08:01:56,1492,Outbound,2.7,Product Info,Follow-up Required,421,(593)484-6453x015,East Robertside
1369,AGT020,John Smith,General Inquiry,2025-04-16 02:28:17,3348,Outbound,2.2,Technical Fault,Escalated,839,291-271-0684,West Mariaville
1370,AGT021,Kristen Jordan,Account Management,2025-04-21 14:37:13,1251,Inbound,4.3,Payment Issue,Dropped,223,8006955985,West Seanstad
1371,AGT022,Ryan Duke,General Inquiry,2025-01-22 17:11:57,1337,Inbound,2.9,Technical Fault,Dropped,518,(515)691-9429x279,Makaylaside
1372,AGT023,Douglas Richardson,Billing,2025-05-19 01:30:19,1484,Inbound,3.3,Complaint,Follow-up Required,463,+1-510-618-2875,Dawnberg
1373,AGT024,Nicole Cox,General Inquiry,2025-05-24 15:50:59,2910,Inbound,3.7,Order Status,Dropped,239,340-981-1027,Brucemouth
1374,AGT025,Dawn Gilmore,General Inquiry,2025-01-20 07:01:51,1641,Inbound,4.8,Technical Fault,Escalated,727,001-706-744-3542x52942,East John
1375,AGT026,Megan Velasquez,Technical Support,2025-06-28 16:36:27,2343,Outbound,4.3,Product Info,Follow-up Required,722,+1-548-784-9979x570,New Alexatown
1376,AGT027,Marie Campbell,Technical Support,2025-02-22 23:40:52,3395,Outbound,1.9,Network Problem,Follow-up Required,92,567.360.6344x666,Fowlermouth
1377,AGT028,Kathryn Joyce,Sales,2025-04-21 21:12:31,312,Inbound,3.2,Order Status,Follow-up Required,550,452-976-3090x9823,Port Joshua
1378,AGT029,Misty Day,General Inquiry,2025-04-14 15:43:55,1802,Outbound,4.2,Payment Issue,Dropped,212,260-215-6847x11638,New Allisonshire
1379,AGT030,James York,Sales,2025-06-19 16:59:30,3285,Inbound,2.5,Complaint,Follow-up Required,398,346-761-9266x433,Port Davidshire
1380,AGT031,Craig Torres,Billing,2025-02-08 16:56:11,1444,Outbound,4.0,Account Access,Follow-up Required,557,913.704.2401,Butlerchester
1381,AGT032,Jacob Morrison,Billing,2025-02-15 07:14:04,2598,Inbound,2.9,Order Status,Resolved,434,+1-616-274-3202x381,North Melissaberg
1382,AGT033,Daniel Collins,Account Management,2025-02-02 07:15:54,42,Inbound,2.3,Network Problem,Escalated,78,256-882-3964x3632,East Robert
1383,AGT034,Jonathan Webb,Account Management,2025-04-12 19:11:22,2342,Inbound,3.2,Order Status,Follow-up Required,101,001-219-245-5065x1626,Robertland
1384,AGT035,Jennifer Martinez,Sales,2025-01-10 12:04:45,3461,Inbound,2.1,Complaint,Dropped,715,424-332-8905x946,Brianmouth
1385,AGT036,Peggy Moore,General Inquiry,2025-06-29 21:45:51,1075,Outbound,4.3,Network Problem,Dropped,830,001-946-916-2428,Port Jeromeburgh
1386,AGT037,Margaret Hughes,Sales,2025-06-08 18:21:16,135,Outbound,3.9,Network Problem,Escalated,548,+1-606-511-6694x4628,East Matthewtown
1387,AGT038,Kevin Brooks,Sales,2025-03-07 07:45:52,2751,Inbound,3.5,Network Problem,Escalated,789,489.270.8555x3596,North James
1388,AGT039,Kristin Ryan,Technical Support,2025-05-07 21:31:43,1769,Inbound,4.8,Order Status,Follow-up Required,767,(870)857-9901x85643,Port Nicolefort
1389,AGT040,Nathaniel Hampton,General Inquiry,2025-06-29 05:12:20,3003,Inbound,3.6,Complaint,Escalated,119,(823)988-9771,Brianhaven
1390,AGT041,Hannah Smith,Account Management,2025-03-18 07:25:23,1574,Outbound,2.8,Payment Issue,Dropped,425,730.629.1103,South Lawrence
1391,AGT042,Natalie Blair,Account Management,2025-01-22 03:41:35,349,Outbound,1.0,Product Info,Dropped,246,648.577.1988,Martinezberg
1392,AGT043,Michael Barajas,Technical Support,2025-03-18 00:54:12,3353,Inbound,4.8,Payment Issue,Escalated,812,292-931-9307x32149,New Jamie
1393,AGT044,Dawn Moreno,Technical Support,2025-01-10 19:27:44,2815,Inbound,3.8,Network Problem,Follow-up Required,628,+1-381-785-5648,Lindabury
1394,AGT045,Gregory Armstrong,Billing,2025-04-19 08:57:22,885,Outbound,3.9,Complaint,Escalated,431,995-268-4752,West Johnnyport
1395,AGT046,Mrs. Denise Perry,Sales,2025-06-09 19:51:16,2558,Outbound,4.0,Payment Issue,Dropped,884,001-983-975-9657x21863,North Alexanderburgh
1396,AGT047,Harold Drake,General Inquiry,2025-02-13 10:09:59,325,Outbound,2.3,Order Status,Follow-up Required,282,+1-577-234-2815x54656,South Mariaburgh
1397,AGT048,Michelle Butler,Billing,2025-01-12 06:31:51,1153,Inbound,2.2,Account Access,Escalated,216,+1-658-414-8127x7925,Nortonview
1398,AGT049,John Hunt,Sales,2025-04-18 16:32:44,286,Outbound,2.8,Technical Fault,Dropped,369,(320)837-2748,Shannonbury
1399,AGT050,Raymond Wallace,Sales,2025-01-04 22:30:12,603,Outbound,4.5,Complaint,Resolved,112,+1-940-209-9130,Stanleychester
1400,AGT001,Marcus Berger,Technical Support,2025-04-27 00:56:19,2035,Outbound,4.0,Complaint,Escalated,68,801.879.9165x4296,West Lori
1401,AGT002,Mr. Marcus Hudson,Account Management,2025-01-20 01:04:55,2538,Inbound,3.5,Product Info,Escalated,654,+1-207-492-1431x521,West Aaronfort
1402,AGT003,Heather Dominguez,Account Management,2025-06-29 14:23:10,2837,Inbound,2.8,Technical Fault,Follow-up Required,831,001-687-596-5470x04271,Kennethview
1403,AGT004,Patricia Perry,Sales,2025-04-11 12:49:07,2519,Inbound,1.2,Network Problem,Follow-up Required,2,639-578-0401x624,Smithchester
1404,AGT005,Patrick White,Sales,2025-03-02 13:33:13,1436,Outbound,1.3,Order Status,Escalated,851,749-549-7557,Williamsland
1405,AGT006,John Silva,Sales,2025-02-08 10:14:36,2828,Inbound,2.0,Account Access,Dropped,492,001-904-392-5968x813,Lake Daniel
1406,AGT007,David Middleton,Technical Support,2025-06-23 01:42:36,2214,Outbound,4.6,Network Problem,Resolved,307,870-596-8821,East Thomasland
1407,AGT008,Briana Stewart,Technical Support,2025-06-18 17:42:24,986,Inbound,1.3,Product Info,Follow-up Required,387,(406)972-8501x4156,Jesusfurt
1408,AGT009,Andrew Simpson,Sales,2025-06-16 08:52:09,2842,Outbound,2.9,Account Access,Escalated,152,001-324-488-3751x77058,Robertshire
1409,AGT010,Christopher Aguilar,Billing,2025-02-23 12:24:03,498,Outbound,2.0,Technical Fault,Dropped,538,(688)353-1928x6733,Port Thomas
1410,AGT011,Jessica Torres,General Inquiry,2025-05-10 10:40:27,3404,Inbound,2.3,Payment Issue,Escalated,895,757.222.9878x68344,New Sherimouth
1411,AGT012,Lauren Mendez,Sales,2025-01-27 17:44:51,87,Outbound,3.3,Product Info,Escalated,451,(503)238-1121x98812,Dawnburgh
1412,AGT013,Steve Gilbert,Account Management,2025-04-01 05:21:07,1770,Outbound,1.4,Network Problem,Resolved,715,657.866.7580x2347,Rogerstown
1413,AGT014,Angela Smith,General Inquiry,2025-05-07 07:54:05,241,Inbound,1.2,Order Status,Dropped,249,522.769.1542,West Ericview
1414,AGT015,Christopher Wilcox,Sales,2025-02-09 20:06:57,874,Outbound,3.3,Product Info,Resolved,66,556-908-8682x48603,Richardton
1415,AGT016,Barbara Robinson,Technical Support,2025-02-08 02:47:55,1804,Inbound,2.9,Complaint,Escalated,646,304.695.1774x2439,New Georgestad
1416,AGT017,Robert Gross,Billing,2025-06-25 18:38:35,2020,Inbound,4.2,Payment Issue,Dropped,99,963-523-4170x954,Ericview
1417,AGT018,Melissa Lee,General Inquiry,2025-01-15 09:16:05,2780,Outbound,2.6,Account Access,Follow-up Required,433,(242)275-8765x60165,Kyleland
1418,AGT019,Michael Collins,Technical Support,2025-03-31 03:38:05,1384,Inbound,4.0,Technical Fault,Resolved,416,+1-813-457-9554,Josephville
1419,AGT020,David Atkinson,Technical Support,2025-03-30 01:33:01,3567,Inbound,2.7,Account Access,Escalated,250,001-824-761-2870x8848,Leside
1420,AGT021,Eugene Gutierrez,Sales,2025-06-02 13:44:38,1108,Outbound,1.7,Order Status,Escalated,12,(638)241-0853,Port Trevor
1421,AGT022,Joseph Vaughn,Billing,2025-05-16 03:51:00,246,Outbound,1.7,Payment Issue,Escalated,514,(531)922-2603x0014,Harrellhaven
1422,AGT023,Claire Cervantes,Sales,2025-05-10 03:14:12,2680,Outbound,3.8,Product Info,Resolved,691,001-849-738-0520,North Rebecca
1423,AGT024,Dr. Patrick Burns DDS,Technical Support,2025-01-26 20:57:28,718,Inbound,2.2,Payment Issue,Resolved,296,545.465.0730,South Beth
1424,AGT025,Gary Carr,Billing,2025-04-25 19:00:27,1683,Inbound,2.6,Payment Issue,Resolved,322,001-689-360-1070,Stephensonshire
1425,AGT026,Shannon Vasquez,Sales,2025-05-19 07:14:24,1339,Inbound,4.0,Account Access,Escalated,19,493-728-6168x767,Diazburgh
1426,AGT027,Cameron Mullen,Account Management,2025-03-22 02:42:08,1768,Inbound,4.6,Network Problem,Escalated,131,001-660-691-6259x88133,Melissafurt
1427,AGT028,Nathaniel Brooks,Technical Support,2025-05-28 02:17:51,1168,Inbound,1.1,Product Info,Escalated,889,902.848.9880x3421,Waltersshire
1428,AGT029,Kathleen Ramos,Technical Support,2025-02-11 22:10:27,2753,Inbound,1.7,Product Info,Dropped,143,(990)552-8729,East Erica
